# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/23 18:00:19
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.5769    0.6500  5.976e-01
  0.5769    0.7000  5.914e-01
  0.5769    0.7500  5.842e-01
  0.5769    0.8000  5.850e-01
  0.5769    0.8500  5.898e-01
  0.5769    0.9000  5.925e-01
  0.5769    0.9500  5.913e-01
  0.5769    1.0000  5.955e-01
  0.5769    1.0500  5.966e-01
  0.5769    1.1000  5.946e-01
  0.5769    1.1500  5.911e-01
  0.5769    1.2000  5.948e-01
  0.5769    1.2500  6.099e-01
  0.5769    1.3000  6.191e-01
  0.5769    1.3500  6.229e-01
  0.5769    1.4000  6.279e-01
  0.5769    1.4500  6.332e-01
  0.5769    1.5000  6.349e-01
  0.5769    1.5500  6.412e-01
  0.5769    1.6000  6.487e-01
  0.5769    1.6500  6.612e-01
  0.5769    1.7000  6.721e-01
  0.5769    1.7500  6.790e-01
  0.5769    1.8000  6.895e-01
  0.5769    1.8500  7.218e-01
  0.5769    1.9000  7.455e-01
  0.5769    1.9500  7.583e-01
  0.5769    2.0000  8.028e-01
  0.5769    2.0500  8.750e-01
  0.5769    2.1000  9.333e-01
  0.5769    2.1500  9.810e-01
  0.5769    2.2000  1.035e+00
  0.5769    2.2500  1.100e+00
  0.5769    2.3000  1.167e+00
  0.5769    2.3500  1.256e+00
  0.5769    2.4000  1.388e+00
  0.5769    2.4500  1.553e+00
  0.5769    2.5000  1.774e+00
  0.5769    2.5500  2.078e+00
  0.5769    2.6000  2.507e+00
  0.5769    2.6500  3.137e+00
  0.5769    2.7000  4.060e+00
  0.5769    2.7500  5.510e+00
  0.5769    2.8000  7.874e+00
  0.5769    2.8500  1.211e+01
  0.5769    2.9000  2.025e+01
  0.5769    2.9500  3.421e+01
  0.5769    3.0000  4.675e+01
  0.5769    3.0500  4.719e+01
  0.5769    3.1000  3.566e+01
  0.5769    3.1500  2.252e+01
  0.5769    3.2000  1.440e+01
  0.5769    3.2500  9.919e+00
  0.5769    3.3000  7.321e+00
  0.5769    3.3500  5.722e+00
  0.5769    3.4000  4.691e+00
  0.5769    3.4500  4.181e+00
  0.5769    3.5000  5.764e+00
  0.5769    3.5500  8.474e+00
  0.5769    3.6000  1.360e+01
  0.5769    3.6500  2.389e+01
  0.5769    3.7000  4.282e+01
  0.5769    3.7500  5.803e+01
  0.5769    3.8000  4.707e+01
  0.5769    3.8500  2.835e+01
  0.5769    3.9000  1.706e+01
  0.5769    3.9500  1.089e+01
  0.5769    4.0000  7.134e+00
  0.5769    4.0500  4.969e+00
  0.5769    4.1000  3.804e+00
  0.5769    4.1500  3.082e+00
  0.5769    4.2000  2.587e+00
  0.5769    4.2500  2.216e+00
  0.5769    4.3000  1.932e+00
  0.5769    4.3500  1.719e+00
  0.5769    4.4000  1.562e+00
  0.5769    4.4500  1.428e+00
  0.5769    4.5000  1.327e+00
  0.5769    4.5500  1.238e+00
  0.5769    4.6000  1.162e+00
  0.5769    4.6500  1.102e+00
  0.5769    4.7000  1.043e+00
  0.5769    4.7500  1.000e+00
  0.5769    4.8000  9.606e-01
  0.5769    4.8500  9.274e-01
  0.5769    4.9000  8.917e-01
  0.5769    4.9500  8.613e-01
  0.5769    5.0000  0.000e+00

  0.6154    0.0000  5.902e-01
  0.6154    0.0500  5.878e-01
  0.6154    0.1000  5.770e-01
  0.6154    0.1500  5.785e-01
  0.6154    0.2000  5.817e-01
  0.6154    0.2500  5.804e-01
  0.6154    0.3000  5.895e-01
  0.6154    0.3500  5.821e-01
  0.6154    0.4000  5.824e-01
  0.6154    0.4500  5.878e-01
  0.6154    0.5000  5.970e-01
  0.6154    0.5500  6.031e-01
  0.6154    0.6000  6.025e-01
  0.6154    0.6500  5.984e-01
  0.6154    0.7000  6.030e-01
  0.6154    0.7500  6.079e-01
  0.6154    0.8000  6.029e-01
  0.6154    0.8500  5.980e-01
  0.6154    0.9000  6.048e-01
  0.6154    0.9500  6.043e-01
  0.6154    1.0000  6.033e-01
  0.6154    1.0500  6.040e-01
  0.6154    1.1000  6.025e-01
  0.6154    1.1500  6.159e-01
  0.6154    1.2000  6.252e-01
  0.6154    1.2500  6.359e-01
  0.6154    1.3000  6.475e-01
  0.6154    1.3500  6.520e-01
  0.6154    1.4000  6.578e-01
  0.6154    1.4500  6.709e-01
  0.6154    1.5000  6.888e-01
  0.6154    1.5500  7.007e-01
  0.6154    1.6000  7.072e-01
  0.6154    1.6500  7.081e-01
  0.6154    1.7000  7.401e-01
  0.6154    1.7500  7.873e-01
  0.6154    1.8000  8.090e-01
  0.6154    1.8500  8.393e-01
  0.6154    1.9000  8.853e-01
  0.6154    1.9500  9.411e-01
  0.6154    2.0000  1.012e+00
  0.6154    2.0500  1.102e+00
  0.6154    2.1000  1.210e+00
  0.6154    2.1500  1.340e+00
  0.6154    2.2000  1.492e+00
  0.6154    2.2500  1.685e+00
  0.6154    2.3000  1.950e+00
  0.6154    2.3500  2.308e+00
  0.6154    2.4000  2.818e+00
  0.6154    2.4500  3.545e+00
  0.6154    2.5000  4.641e+00
  0.6154    2.5500  6.370e+00
  0.6154    2.6000  9.318e+00
  0.6154    2.6500  1.480e+01
  0.6154    2.7000  2.499e+01
  0.6154    2.7500  3.942e+01
  0.6154    2.8000  4.714e+01
  0.6154    2.8500  4.309e+01
  0.6154    2.9000  3.010e+01
  0.6154    2.9500  1.904e+01
  0.6154    3.0000  1.258e+01
  0.6154    3.0500  8.927e+00
  0.6154    3.1000  6.758e+00
  0.6154    3.1500  5.365e+00
  0.6154    3.2000  4.426e+00
  0.6154    3.2500  3.768e+00
  0.6154    3.3000  3.301e+00
  0.6154    3.3500  2.954e+00
  0.6154    3.4000  2.657e+00
  0.6154    3.4500  2.821e+00
  0.6154    3.5000  3.529e+00
  0.6154    3.5500  4.668e+00
  0.6154    3.6000  6.603e+00
  0.6154    3.6500  1.012e+01
  0.6154    3.7000  1.699e+01
  0.6154    3.7500  3.098e+01
  0.6154    3.8000  5.283e+01
  0.6154    3.8500  5.753e+01
  0.6154    3.9000  3.798e+01
  0.6154    3.9500  2.186e+01
  0.6154    4.0000  1.304e+01
  0.6154    4.0500  8.400e+00
  0.6154    4.1000  5.943e+00
  0.6154    4.1500  4.507e+00
  0.6154    4.2000  3.573e+00
  0.6154    4.2500  2.925e+00
  0.6154    4.3000  2.470e+00
  0.6154    4.3500  2.137e+00
  0.6154    4.4000  1.886e+00
  0.6154    4.4500  1.696e+00
  0.6154    4.5000  1.543e+00
  0.6154    4.5500  1.420e+00
  0.6154    4.6000  1.315e+00
  0.6154    4.6500  1.225e+00
  0.6154    4.7000  1.155e+00
  0.6154    4.7500  1.094e+00
  0.6154    4.8000  1.045e+00
  0.6154    4.8500  9.961e-01
  0.6154    4.9000  9.562e-01
  0.6154    4.9500  9.156e-01
  0.6154    5.0000  0.000e+00

  0.6538    0.0000  6.004e-01
  0.6538    0.0500  5.953e-01
  0.6538    0.1000  5.881e-01
  0.6538    0.1500  5.869e-01
  0.6538    0.2000  5.886e-01
  0.6538    0.2500  5.950e-01
  0.6538    0.3000  5.940e-01
  0.6538    0.3500  5.858e-01
  0.6538    0.4000  5.895e-01
  0.6538    0.4500  6.000e-01
  0.6538    0.5000  6.079e-01
  0.6538    0.5500  6.174e-01
  0.6538    0.6000  6.189e-01
  0.6538    0.6500  6.200e-01
  0.6538    0.7000  6.167e-01
  0.6538    0.7500  6.215e-01
  0.6538    0.8000  6.145e-01
  0.6538    0.8500  6.192e-01
  0.6538    0.9000  6.198e-01
  0.6538    0.9500  6.252e-01
  0.6538    1.0000  6.343e-01
  0.6538    1.0500  6.418e-01
  0.6538    1.1000  6.436e-01
  0.6538    1.1500  6.409e-01
  0.6538    1.2000  6.517e-01
  0.6538    1.2500  6.679e-01
  0.6538    1.3000  6.749e-01
  0.6538    1.3500  6.889e-01
  0.6538    1.4000  7.234e-01
  0.6538    1.4500  7.519e-01
  0.6538    1.5000  7.849e-01
  0.6538    1.5500  8.111e-01
  0.6538    1.6000  8.478e-01
  0.6538    1.6500  8.849e-01
  0.6538    1.7000  9.262e-01
  0.6538    1.7500  9.888e-01
  0.6538    1.8000  1.074e+00
  0.6538    1.8500  1.172e+00
  0.6538    1.9000  1.302e+00
  0.6538    1.9500  1.448e+00
  0.6538    2.0000  1.640e+00
  0.6538    2.0500  1.882e+00
  0.6538    2.1000  2.233e+00
  0.6538    2.1500  2.734e+00
  0.6538    2.2000  3.452e+00
  0.6538    2.2500  4.527e+00
  0.6538    2.3000  6.182e+00
  0.6538    2.3500  8.951e+00
  0.6538    2.4000  1.398e+01
  0.6538    2.4500  2.324e+01
  0.6538    2.5000  3.713e+01
  0.6538    2.5500  4.610e+01
  0.6538    2.6000  4.374e+01
  0.6538    2.6500  3.187e+01
  0.6538    2.7000  2.044e+01
  0.6538    2.7500  1.349e+01
  0.6538    2.8000  9.491e+00
  0.6538    2.8500  7.103e+00
  0.6538    2.9000  5.590e+00
  0.6538    2.9500  4.571e+00
  0.6538    3.0000  3.854e+00
  0.6538    3.0500  3.332e+00
  0.6538    3.1000  2.945e+00
  0.6538    3.1500  2.666e+00
  0.6538    3.2000  2.451e+00
  0.6538    3.2500  2.263e+00
  0.6538    3.3000  2.148e+00
  0.6538    3.3500  2.029e+00
  0.6538    3.4000  1.793e+00
  0.6538    3.4500  2.070e+00
  0.6538    3.5000  2.524e+00
  0.6538    3.5500  3.312e+00
  0.6538    3.6000  4.425e+00
  0.6538    3.6500  6.182e+00
  0.6538    3.7000  9.290e+00
  0.6538    3.7500  1.519e+01
  0.6538    3.8000  2.738e+01
  0.6538    3.8500  4.920e+01
  0.6538    3.9000  6.032e+01
  0.6538    3.9500  4.165e+01
  0.6538    4.0000  2.340e+01
  0.6538    4.0500  1.378e+01
  0.6538    4.1000  8.997e+00
  0.6538    4.1500  6.377e+00
  0.6538    4.2000  4.811e+00
  0.6538    4.2500  3.784e+00
  0.6538    4.3000  3.081e+00
  0.6538    4.3500  2.591e+00
  0.6538    4.4000  2.226e+00
  0.6538    4.4500  1.958e+00
  0.6538    4.5000  1.753e+00
  0.6538    4.5500  1.589e+00
  0.6538    4.6000  1.459e+00
  0.6538    4.6500  1.347e+00
  0.6538    4.7000  1.261e+00
  0.6538    4.7500  1.188e+00
  0.6538    4.8000  1.117e+00
  0.6538    4.8500  1.064e+00
  0.6538    4.9000  1.013e+00
  0.6538    4.9500  9.691e-01
  0.6538    5.0000  0.000e+00

  0.6923    0.0000  6.122e-01
  0.6923    0.0500  6.130e-01
  0.6923    0.1000  6.065e-01
  0.6923    0.1500  6.002e-01
  0.6923    0.2000  6.070e-01
  0.6923    0.2500  6.090e-01
  0.6923    0.3000  6.130e-01
  0.6923    0.3500  6.054e-01
  0.6923    0.4000  6.051e-01
  0.6923    0.4500  6.142e-01
  0.6923    0.5000  6.249e-01
  0.6923    0.5500  6.344e-01
  0.6923    0.6000  6.348e-01
  0.6923    0.6500  6.340e-01
  0.6923    0.7000  6.397e-01
  0.6923    0.7500  6.392e-01
  0.6923    0.8000  6.404e-01
  0.6923    0.8500  6.541e-01
  0.6923    0.9000  6.522e-01
  0.6923    0.9500  6.619e-01
  0.6923    1.0000  6.686e-01
  0.6923    1.0500  6.817e-01
  0.6923    1.1000  7.080e-01
  0.6923    1.1500  7.365e-01
  0.6923    1.2000  7.498e-01
  0.6923    1.2500  7.792e-01
  0.6923    1.3000  8.019e-01
  0.6923    1.3500  8.317e-01
  0.6923    1.4000  8.754e-01
  0.6923    1.4500  9.232e-01
  0.6923    1.5000  1.011e+00
  0.6923    1.5500  1.100e+00
  0.6923    1.6000  1.200e+00
  0.6923    1.6500  1.321e+00
  0.6923    1.7000  1.473e+00
  0.6923    1.7500  1.680e+00
  0.6923    1.8000  1.976e+00
  0.6923    1.8500  2.368e+00
  0.6923    1.9000  2.925e+00
  0.6923    1.9500  3.742e+00
  0.6923    2.0000  4.972e+00
  0.6923    2.0500  6.923e+00
  0.6923    2.1000  1.028e+01
  0.6923    2.1500  1.637e+01
  0.6923    2.2000  2.714e+01
  0.6923    2.2500  4.051e+01
  0.6923    2.3000  4.615e+01
  0.6923    2.3500  4.046e+01
  0.6923    2.4000  2.791e+01
  0.6923    2.4500  1.808e+01
  0.6923    2.5000  1.223e+01
  0.6923    2.5500  8.786e+00
  0.6923    2.6000  6.681e+00
  0.6923    2.6500  5.310e+00
  0.6923    2.7000  4.388e+00
  0.6923    2.7500  3.748e+00
  0.6923    2.8000  3.278e+00
  0.6923    2.8500  2.916e+00
  0.6923    2.9000  2.636e+00
  0.6923    2.9500  2.400e+00
  0.6923    3.0000  2.214e+00
  0.6923    3.0500  2.032e+00
  0.6923    3.1000  1.901e+00
  0.6923    3.1500  1.861e+00
  0.6923    3.2000  1.738e+00
  0.6923    3.2500  1.496e+00
  0.6923    3.3000  1.385e+00
  0.6923    3.3500  1.381e+00
  0.6923    3.4000  1.586e+00
  0.6923    3.4500  1.853e+00
  0.6923    3.5000  2.201e+00
  0.6923    3.5500  2.693e+00
  0.6923    3.6000  3.388e+00
  0.6923    3.6500  4.552e+00
  0.6923    3.7000  6.463e+00
  0.6923    3.7500  9.765e+00
  0.6923    3.8000  1.624e+01
  0.6923    3.8500  2.974e+01
  0.6923    3.9000  5.274e+01
  0.6923    3.9500  5.962e+01
  0.6923    4.0000  3.808e+01
  0.6923    4.0500  2.125e+01
  0.6923    4.1000  1.286e+01
  0.6923    4.1500  8.563e+00
  0.6923    4.2000  6.142e+00
  0.6923    4.2500  4.663e+00
  0.6923    4.3000  3.694e+00
  0.6923    4.3500  3.027e+00
  0.6923    4.4000  2.557e+00
  0.6923    4.4500  2.221e+00
  0.6923    4.5000  1.962e+00
  0.6923    4.5500  1.753e+00
  0.6923    4.6000  1.584e+00
  0.6923    4.6500  1.451e+00
  0.6923    4.7000  1.348e+00
  0.6923    4.7500  1.262e+00
  0.6923    4.8000  1.185e+00
  0.6923    4.8500  1.124e+00
  0.6923    4.9000  1.061e+00
  0.6923    4.9500  1.014e+00
  0.6923    5.0000  0.000e+00

  0.7308    0.0000  6.352e-01
  0.7308    0.0500  6.323e-01
  0.7308    0.1000  6.243e-01
  0.7308    0.1500  6.210e-01
  0.7308    0.2000  6.224e-01
  0.7308    0.2500  6.352e-01
  0.7308    0.3000  6.360e-01
  0.7308    0.3500  6.277e-01
  0.7308    0.4000  6.355e-01
  0.7308    0.4500  6.499e-01
  0.7308    0.5000  6.625e-01
  0.7308    0.5500  6.799e-01
  0.7308    0.6000  6.848e-01
  0.7308    0.6500  6.828e-01
  0.7308    0.7000  6.803e-01
  0.7308    0.7500  6.716e-01
  0.7308    0.8000  6.694e-01
  0.7308    0.8500  6.901e-01
  0.7308    0.9000  7.153e-01
  0.7308    0.9500  7.480e-01
  0.7308    1.0000  7.788e-01
  0.7308    1.0500  8.167e-01
  0.7308    1.1000  8.570e-01
  0.7308    1.1500  9.103e-01
  0.7308    1.2000  9.732e-01
  0.7308    1.2500  1.049e+00
  0.7308    1.3000  1.153e+00
  0.7308    1.3500  1.277e+00
  0.7308    1.4000  1.419e+00
  0.7308    1.4500  1.621e+00
  0.7308    1.5000  1.882e+00
  0.7308    1.5500  2.238e+00
  0.7308    1.6000  2.726e+00
  0.7308    1.6500  3.432e+00
  0.7308    1.7000  4.489e+00
  0.7308    1.7500  6.159e+00
  0.7308    1.8000  9.040e+00
  0.7308    1.8500  1.419e+01
  0.7308    1.9000  2.342e+01
  0.7308    1.9500  3.700e+01
  0.7308    2.0000  4.559e+01
  0.7308    2.0500  4.237e+01
  0.7308    2.1000  3.075e+01
  0.7308    2.1500  2.024e+01
  0.7308    2.2000  1.371e+01
  0.7308    2.2500  9.835e+00
  0.7308    2.3000  7.416e+00
  0.7308    2.3500  5.837e+00
  0.7308    2.4000  4.778e+00
  0.7308    2.4500  4.028e+00
  0.7308    2.5000  3.462e+00
  0.7308    2.5500  3.015e+00
  0.7308    2.6000  2.664e+00
  0.7308    2.6500  2.431e+00
  0.7308    2.7000  2.261e+00
  0.7308    2.7500  2.109e+00
  0.7308    2.8000  1.982e+00
  0.7308    2.8500  1.868e+00
  0.7308    2.9000  1.800e+00
  0.7308    2.9500  1.758e+00
  0.7308    3.0000  1.657e+00
  0.7308    3.0500  1.466e+00
  0.7308    3.1000  1.341e+00
  0.7308    3.1500  1.300e+00
  0.7308    3.2000  1.265e+00
  0.7308    3.2500  1.251e+00
  0.7308    3.3000  1.252e+00
  0.7308    3.3500  1.291e+00
  0.7308    3.4000  1.461e+00
  0.7308    3.4500  1.696e+00
  0.7308    3.5000  1.992e+00
  0.7308    3.5500  2.398e+00
  0.7308    3.6000  2.970e+00
  0.7308    3.6500  3.824e+00
  0.7308    3.7000  5.128e+00
  0.7308    3.7500  7.458e+00
  0.7308    3.8000  1.178e+01
  0.7308    3.8500  2.044e+01
  0.7308    3.9000  3.827e+01
  0.7308    3.9500  6.059e+01
  0.7308    4.0000  5.180e+01
  0.7308    4.0500  2.966e+01
  0.7308    4.1000  1.705e+01
  0.7308    4.1500  1.079e+01
  0.7308    4.2000  7.439e+00
  0.7308    4.2500  5.473e+00
  0.7308    4.3000  4.243e+00
  0.7308    4.3500  3.414e+00
  0.7308    4.4000  2.841e+00
  0.7308    4.4500  2.430e+00
  0.7308    4.5000  2.117e+00
  0.7308    4.5500  1.880e+00
  0.7308    4.6000  1.691e+00
  0.7308    4.6500  1.536e+00
  0.7308    4.7000  1.421e+00
  0.7308    4.7500  1.322e+00
  0.7308    4.8000  1.235e+00
  0.7308    4.8500  1.169e+00
  0.7308    4.9000  1.103e+00
  0.7308    4.9500  1.048e+00
  0.7308    5.0000  0.000e+00

  0.7692    0.0000  6.860e-01
  0.7692    0.0500  6.756e-01
  0.7692    0.1000  6.585e-01
  0.7692    0.1500  6.441e-01
  0.7692    0.2000  6.500e-01
  0.7692    0.2500  6.679e-01
  0.7692    0.3000  6.700e-01
  0.7692    0.3500  6.585e-01
  0.7692    0.4000  6.716e-01
  0.7692    0.4500  6.953e-01
  0.7692    0.5000  7.092e-01
  0.7692    0.5500  7.285e-01
  0.7692    0.6000  7.329e-01
  0.7692    0.6500  7.298e-01
  0.7692    0.7000  7.430e-01
  0.7692    0.7500  7.697e-01
  0.7692    0.8000  8.119e-01
  0.7692    0.8500  8.690e-01
  0.7692    0.9000  9.390e-01
  0.7692    0.9500  1.026e+00
  0.7692    1.0000  1.124e+00
  0.7692    1.0500  1.232e+00
  0.7692    1.1000  1.385e+00
  0.7692    1.1500  1.594e+00
  0.7692    1.2000  1.869e+00
  0.7692    1.2500  2.231e+00
  0.7692    1.3000  2.747e+00
  0.7692    1.3500  3.497e+00
  0.7692    1.4000  4.606e+00
  0.7692    1.4500  6.399e+00
  0.7692    1.5000  9.381e+00
  0.7692    1.5500  1.470e+01
  0.7692    1.6000  2.410e+01
  0.7692    1.6500  3.791e+01
  0.7692    1.7000  4.646e+01
  0.7692    1.7500  4.204e+01
  0.7692    1.8000  2.991e+01
  0.7692    1.8500  1.967e+01
  0.7692    1.9000  1.327e+01
  0.7692    1.9500  9.438e+00
  0.7692    2.0000  7.114e+00
  0.7692    2.0500  5.682e+00
  0.7692    2.1000  4.746e+00
  0.7692    2.1500  4.065e+00
  0.7692    2.2000  3.560e+00
  0.7692    2.2500  3.182e+00
  0.7692    2.3000  2.849e+00
  0.7692    2.3500  2.549e+00
  0.7692    2.4000  2.322e+00
  0.7692    2.4500  2.168e+00
  0.7692    2.5000  2.030e+00
  0.7692    2.5500  1.875e+00
  0.7692    2.6000  1.731e+00
  0.7692    2.6500  1.652e+00
  0.7692    2.7000  1.641e+00
  0.7692    2.7500  1.605e+00
  0.7692    2.8000  1.462e+00
  0.7692    2.8500  1.307e+00
  0.7692    2.9000  1.274e+00
  0.7692    2.9500  1.258e+00
  0.7692    3.0000  1.232e+00
  0.7692    3.0500  1.223e+00
  0.7692    3.1000  1.231e+00
  0.7692    3.1500  1.219e+00
  0.7692    3.2000  1.203e+00
  0.7692    3.2500  1.202e+00
  0.7692    3.3000  1.196e+00
  0.7692    3.3500  1.265e+00
  0.7692    3.4000  1.415e+00
  0.7692    3.4500  1.596e+00
  0.7692    3.5000  1.834e+00
  0.7692    3.5500  2.168e+00
  0.7692    3.6000  2.652e+00
  0.7692    3.6500  3.397e+00
  0.7692    3.7000  4.560e+00
  0.7692    3.7500  6.439e+00
  0.7692    3.8000  9.773e+00
  0.7692    3.8500  1.638e+01
  0.7692    3.9000  3.019e+01
  0.7692    3.9500  5.382e+01
  0.7692    4.0000  5.942e+01
  0.7692    4.0500  3.699e+01
  0.7692    4.1000  2.078e+01
  0.7692    4.1500  1.269e+01
  0.7692    4.2000  8.497e+00
  0.7692    4.2500  6.110e+00
  0.7692    4.3000  4.655e+00
  0.7692    4.3500  3.703e+00
  0.7692    4.4000  3.046e+00
  0.7692    4.4500  2.582e+00
  0.7692    4.5000  2.237e+00
  0.7692    4.5500  1.973e+00
  0.7692    4.6000  1.765e+00
  0.7692    4.6500  1.602e+00
  0.7692    4.7000  1.467e+00
  0.7692    4.7500  1.361e+00
  0.7692    4.8000  1.274e+00
  0.7692    4.8500  1.192e+00
  0.7692    4.9000  1.127e+00
  0.7692    4.9500  1.070e+00
  0.7692    5.0000  0.000e+00

  0.8077    0.0000  7.653e-01
  0.8077    0.0500  7.478e-01
  0.8077    0.1000  7.142e-01
  0.8077    0.1500  6.958e-01
  0.8077    0.2000  6.979e-01
  0.8077    0.2500  7.362e-01
  0.8077    0.3000  7.352e-01
  0.8077    0.3500  7.135e-01
  0.8077    0.4000  7.332e-01
  0.8077    0.4500  7.794e-01
  0.8077    0.5000  8.174e-01
  0.8077    0.5500  8.512e-01
  0.8077    0.6000  8.680e-01
  0.8077    0.6500  9.470e-01
  0.8077    0.7000  1.050e+00
  0.8077    0.7500  1.184e+00
  0.8077    0.8000  1.354e+00
  0.8077    0.8500  1.585e+00
  0.8077    0.9000  1.906e+00
  0.8077    0.9500  2.337e+00
  0.8077    1.0000  2.918e+00
  0.8077    1.0500  3.794e+00
  0.8077    1.1000  5.123e+00
  0.8077    1.1500  7.296e+00
  0.8077    1.2000  1.104e+01
  0.8077    1.2500  1.774e+01
  0.8077    1.3000  2.949e+01
  0.8077    1.3500  4.359e+01
  0.8077    1.4000  4.697e+01
  0.8077    1.4500  3.712e+01
  0.8077    1.5000  2.519e+01
  0.8077    1.5500  1.690e+01
  0.8077    1.6000  1.187e+01
  0.8077    1.6500  8.828e+00
  0.8077    1.7000  6.885e+00
  0.8077    1.7500  5.595e+00
  0.8077    1.8000  4.679e+00
  0.8077    1.8500  3.999e+00
  0.8077    1.9000  3.432e+00
  0.8077    1.9500  2.965e+00
  0.8077    2.0000  2.644e+00
  0.8077    2.0500  2.433e+00
  0.8077    2.1000  2.271e+00
  0.8077    2.1500  2.133e+00
  0.8077    2.2000  2.023e+00
  0.8077    2.2500  1.955e+00
  0.8077    2.3000  1.860e+00
  0.8077    2.3500  1.741e+00
  0.8077    2.4000  1.642e+00
  0.8077    2.4500  1.606e+00
  0.8077    2.5000  1.581e+00
  0.8077    2.5500  1.469e+00
  0.8077    2.6000  1.302e+00
  0.8077    2.6500  1.229e+00
  0.8077    2.7000  1.226e+00
  0.8077    2.7500  1.222e+00
  0.8077    2.8000  1.194e+00
  0.8077    2.8500  1.154e+00
  0.8077    2.9000  1.141e+00
  0.8077    2.9500  1.156e+00
  0.8077    3.0000  1.158e+00
  0.8077    3.0500  1.121e+00
  0.8077    3.1000  1.109e+00
  0.8077    3.1500  1.143e+00
  0.8077    3.2000  1.147e+00
  0.8077    3.2500  1.104e+00
  0.8077    3.3000  1.111e+00
  0.8077    3.3500  1.219e+00
  0.8077    3.4000  1.353e+00
  0.8077    3.4500  1.503e+00
  0.8077    3.5000  1.721e+00
  0.8077    3.5500  2.080e+00
  0.8077    3.6000  2.570e+00
  0.8077    3.6500  3.248e+00
  0.8077    3.7000  4.288e+00
  0.8077    3.7500  5.941e+00
  0.8077    3.8000  8.860e+00
  0.8077    3.8500  1.446e+01
  0.8077    3.9000  2.618e+01
  0.8077    3.9500  4.852e+01
  0.8077    4.0000  6.193e+01
  0.8077    4.0500  4.180e+01
  0.8077    4.1000  2.337e+01
  0.8077    4.1500  1.400e+01
  0.8077    4.2000  9.221e+00
  0.8077    4.2500  6.554e+00
  0.8077    4.3000  4.937e+00
  0.8077    4.3500  3.888e+00
  0.8077    4.4000  3.175e+00
  0.8077    4.4500  2.677e+00
  0.8077    4.5000  2.306e+00
  0.8077    4.5500  2.025e+00
  0.8077    4.6000  1.809e+00
  0.8077    4.6500  1.638e+00
  0.8077    4.7000  1.506e+00
  0.8077    4.7500  1.394e+00
  0.8077    4.8000  1.302e+00
  0.8077    4.8500  1.219e+00
  0.8077    4.9000  1.143e+00
  0.8077    4.9500  1.088e+00
  0.8077    5.0000  0.000e+00

  0.8462    0.0000  9.112e-01
  0.8462    0.0500  8.932e-01
  0.8462    0.1000  8.491e-01
  0.8462    0.1500  8.149e-01
  0.8462    0.2000  8.416e-01
  0.8462    0.2500  8.910e-01
  0.8462    0.3000  9.007e-01
  0.8462    0.3500  8.759e-01
  0.8462    0.4000  9.169e-01
  0.8462    0.4500  1.062e+00
  0.8462    0.5000  1.270e+00
  0.8462    0.5500  1.527e+00
  0.8462    0.6000  1.900e+00
  0.8462    0.6500  2.408e+00
  0.8462    0.7000  3.161e+00
  0.8462    0.7500  4.309e+00
  0.8462    0.8000  6.125e+00
  0.8462    0.8500  9.255e+00
  0.8462    0.9000  1.482e+01
  0.8462    0.9500  2.469e+01
  0.8462    1.0000  3.878e+01
  0.8462    1.0500  4.839e+01
  0.8462    1.1000  4.257e+01
  0.8462    1.1500  2.990e+01
  0.8462    1.2000  2.010e+01
  0.8462    1.2500  1.409e+01
  0.8462    1.3000  1.030e+01
  0.8462    1.3500  7.873e+00
  0.8462    1.4000  6.287e+00
  0.8462    1.4500  5.236e+00
  0.8462    1.5000  4.521e+00
  0.8462    1.5500  3.914e+00
  0.8462    1.6000  3.447e+00
  0.8462    1.6500  3.083e+00
  0.8462    1.7000  2.763e+00
  0.8462    1.7500  2.501e+00
  0.8462    1.8000  2.306e+00
  0.8462    1.8500  2.151e+00
  0.8462    1.9000  1.993e+00
  0.8462    1.9500  1.849e+00
  0.8462    2.0000  1.733e+00
  0.8462    2.0500  1.659e+00
  0.8462    2.1000  1.627e+00
  0.8462    2.1500  1.621e+00
  0.8462    2.2000  1.618e+00
  0.8462    2.2500  1.555e+00
  0.8462    2.3000  1.403e+00
  0.8462    2.3500  1.279e+00
  0.8462    2.4000  1.261e+00
  0.8462    2.4500  1.259e+00
  0.8462    2.5000  1.230e+00
  0.8462    2.5500  1.189e+00
  0.8462    2.6000  1.175e+00
  0.8462    2.6500  1.167e+00
  0.8462    2.7000  1.155e+00
  0.8462    2.7500  1.139e+00
  0.8462    2.8000  1.120e+00
  0.8462    2.8500  1.116e+00
  0.8462    2.9000  1.114e+00
  0.8462    2.9500  1.096e+00
  0.8462    3.0000  1.068e+00
  0.8462    3.0500  1.047e+00
  0.8462    3.1000  1.048e+00
  0.8462    3.1500  1.065e+00
  0.8462    3.2000  1.036e+00
  0.8462    3.2500  9.952e-01
  0.8462    3.3000  1.078e+00
  0.8462    3.3500  1.190e+00
  0.8462    3.4000  1.336e+00
  0.8462    3.4500  1.515e+00
  0.8462    3.5000  1.754e+00
  0.8462    3.5500  2.069e+00
  0.8462    3.6000  2.497e+00
  0.8462    3.6500  3.138e+00
  0.8462    3.7000  4.117e+00
  0.8462    3.7500  5.694e+00
  0.8462    3.8000  8.440e+00
  0.8462    3.8500  1.366e+01
