# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/24 18:12:12
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.4314    3.9000  4.842e+00
  0.4314    3.9500  4.512e+00
  0.4314    4.0000  4.195e+00
  0.4314    4.0500  3.952e+00
  0.4314    4.1000  3.714e+00
  0.4314    4.1500  3.527e+00
  0.4314    4.2000  3.337e+00
  0.4314    4.2500  3.188e+00
  0.4314    4.3000  3.060e+00
  0.4314    4.3500  2.923e+00
  0.4314    4.4000  2.829e+00
  0.4314    4.4500  2.713e+00
  0.4314    4.5000  2.621e+00
  0.4314    4.5500  2.542e+00
  0.4314    4.6000  2.466e+00
  0.4314    4.6500  2.397e+00
  0.4314    4.7000  2.340e+00
  0.4314    4.7500  2.243e+00
  0.4314    4.8000  2.195e+00
  0.4314    4.8500  2.128e+00
  0.4314    4.9000  2.078e+00
  0.4314    4.9500  2.039e+00
  0.4314    5.0000  0.000e+00

  0.4510    0.0000  5.966e+00
  0.4510    0.0500  5.968e+00
  0.4510    0.1000  5.980e+00
  0.4510    0.1500  5.996e+00
  0.4510    0.2000  6.035e+00
  0.4510    0.2500  6.059e+00
  0.4510    0.3000  6.088e+00
  0.4510    0.3500  6.129e+00
  0.4510    0.4000  6.200e+00
  0.4510    0.4500  6.257e+00
  0.4510    0.5000  6.330e+00
  0.4510    0.5500  6.402e+00
  0.4510    0.6000  6.508e+00
  0.4510    0.6500  6.601e+00
  0.4510    0.7000  6.709e+00
  0.4510    0.7500  6.793e+00
  0.4510    0.8000  6.919e+00
  0.4510    0.8500  7.073e+00
  0.4510    0.9000  7.251e+00
  0.4510    0.9500  7.417e+00
  0.4510    1.0000  7.681e+00
  0.4510    1.0500  7.880e+00
  0.4510    1.1000  8.152e+00
  0.4510    1.1500  8.472e+00
  0.4510    1.2000  8.789e+00
  0.4510    1.2500  9.158e+00
  0.4510    1.3000  9.603e+00
  0.4510    1.3500  1.009e+01
  0.4510    1.4000  1.064e+01
  0.4510    1.4500  1.129e+01
  0.4510    1.5000  1.210e+01
  0.4510    1.5500  1.305e+01
  0.4510    1.6000  1.418e+01
  0.4510    1.6500  1.557e+01
  0.4510    1.7000  1.747e+01
  0.4510    1.7500  2.021e+01
  0.4510    1.8000  2.724e+01
  0.4510    1.8500  6.626e+01
  0.4510    1.9000  1.106e+02
  0.4510    1.9500  8.126e+01
  0.4510    2.0000  7.369e+01
  0.4510    2.0500  1.170e+02
  0.4510    2.1000  8.660e+01
  0.4510    2.1500  6.770e+01
  0.4510    2.2000  4.873e+01
  0.4510    2.2500  3.719e+01
  0.4510    2.3000  3.149e+01
  0.4510    2.3500  2.839e+01
  0.4510    2.4000  3.143e+01
  0.4510    2.4500  3.897e+01
  0.4510    2.5000  5.230e+01
  0.4510    2.5500  7.090e+01
  0.4510    2.6000  6.812e+01
  0.4510    2.6500  4.817e+01
  0.4510    2.7000  6.725e+01
  0.4510    2.7500  7.690e+01
  0.4510    2.8000  4.701e+01
  0.4510    2.8500  2.079e+01
  0.4510    2.9000  1.265e+01
  0.4510    2.9500  1.054e+01
  0.4510    3.0000  9.723e+00
  0.4510    3.0500  9.360e+00
  0.4510    3.1000  1.034e+01
  0.4510    3.1500  1.303e+01
  0.4510    3.2000  2.092e+01
  0.4510    3.2500  4.123e+01
  0.4510    3.3000  7.781e+01
  0.4510    3.3500  7.674e+01
  0.4510    3.4000  4.438e+01
  0.4510    3.4500  2.624e+01
  0.4510    3.5000  1.756e+01
  0.4510    3.5500  1.294e+01
  0.4510    3.6000  1.022e+01
  0.4510    3.6500  8.432e+00
  0.4510    3.7000  7.179e+00
  0.4510    3.7500  6.282e+00
  0.4510    3.8000  5.629e+00
  0.4510    3.8500  5.139e+00
  0.4510    3.9000  4.723e+00
  0.4510    3.9500  4.379e+00
  0.4510    4.0000  4.106e+00
  0.4510    4.0500  3.840e+00
  0.4510    4.1000  3.635e+00
  0.4510    4.1500  3.436e+00
  0.4510    4.2000  3.277e+00
  0.4510    4.2500  3.124e+00
  0.4510    4.3000  2.989e+00
  0.4510    4.3500  2.881e+00
  0.4510    4.4000  2.755e+00
  0.4510    4.4500  2.674e+00
  0.4510    4.5000  2.571e+00
  0.4510    4.5500  2.489e+00
  0.4510    4.6000  2.436e+00
  0.4510    4.6500  2.371e+00
  0.4510    4.7000  2.292e+00
  0.4510    4.7500  2.223e+00
  0.4510    4.8000  2.140e+00
  0.4510    4.8500  2.099e+00
  0.4510    4.9000  2.044e+00
  0.4510    4.9500  2.012e+00
  0.4510    5.0000  0.000e+00

  0.4706    0.0000  5.875e+00
  0.4706    0.0500  5.881e+00
  0.4706    0.1000  5.881e+00
  0.4706    0.1500  5.904e+00
  0.4706    0.2000  5.936e+00
  0.4706    0.2500  5.964e+00
  0.4706    0.3000  5.984e+00
  0.4706    0.3500  6.036e+00
  0.4706    0.4000  6.090e+00
  0.4706    0.4500  6.147e+00
  0.4706    0.5000  6.234e+00
  0.4706    0.5500  6.311e+00
  0.4706    0.6000  6.396e+00
  0.4706    0.6500  6.504e+00
  0.4706    0.7000  6.566e+00
  0.4706    0.7500  6.688e+00
  0.4706    0.8000  6.817e+00
  0.4706    0.8500  6.957e+00
  0.4706    0.9000  7.103e+00
  0.4706    0.9500  7.327e+00
  0.4706    1.0000  7.529e+00
  0.4706    1.0500  7.758e+00
  0.4706    1.1000  8.008e+00
  0.4706    1.1500  8.308e+00
  0.4706    1.2000  8.629e+00
  0.4706    1.2500  8.984e+00
  0.4706    1.3000  9.413e+00
  0.4706    1.3500  9.891e+00
  0.4706    1.4000  1.043e+01
  0.4706    1.4500  1.108e+01
  0.4706    1.5000  1.186e+01
  0.4706    1.5500  1.279e+01
  0.4706    1.6000  1.388e+01
  0.4706    1.6500  1.524e+01
  0.4706    1.7000  1.708e+01
  0.4706    1.7500  1.950e+01
  0.4706    1.8000  2.365e+01
  0.4706    1.8500  4.353e+01
  0.4706    1.9000  1.211e+02
  0.4706    1.9500  7.827e+01
  0.4706    2.0000  7.066e+01
  0.4706    2.0500  1.133e+02
  0.4706    2.1000  8.590e+01
  0.4706    2.1500  6.660e+01
  0.4706    2.2000  4.779e+01
  0.4706    2.2500  3.597e+01
  0.4706    2.3000  2.976e+01
  0.4706    2.3500  2.602e+01
  0.4706    2.4000  2.666e+01
  0.4706    2.4500  3.127e+01
  0.4706    2.5000  3.969e+01
  0.4706    2.5500  5.457e+01
  0.4706    2.6000  7.252e+01
  0.4706    2.6500  6.449e+01
  0.4706    2.7000  7.993e+01
  0.4706    2.7500  5.732e+01
  0.4706    2.8000  2.636e+01
  0.4706    2.8500  1.446e+01
  0.4706    2.9000  1.125e+01
  0.4706    2.9500  9.961e+00
  0.4706    3.0000  9.501e+00
  0.4706    3.0500  9.224e+00
  0.4706    3.1000  1.020e+01
  0.4706    3.1500  1.278e+01
  0.4706    3.2000  2.052e+01
  0.4706    3.2500  4.031e+01
  0.4706    3.3000  7.624e+01
  0.4706    3.3500  7.541e+01
  0.4706    3.4000  4.350e+01
  0.4706    3.4500  2.560e+01
  0.4706    3.5000  1.710e+01
  0.4706    3.5500  1.258e+01
  0.4706    3.6000  9.918e+00
  0.4706    3.6500  8.180e+00
  0.4706    3.7000  6.961e+00
  0.4706    3.7500  6.084e+00
  0.4706    3.8000  5.471e+00
  0.4706    3.8500  4.990e+00
  0.4706    3.9000  4.599e+00
  0.4706    3.9500  4.268e+00
  0.4706    4.0000  3.982e+00
  0.4706    4.0500  3.757e+00
  0.4706    4.1000  3.556e+00
  0.4706    4.1500  3.375e+00
  0.4706    4.2000  3.216e+00
  0.4706    4.2500  3.082e+00
  0.4706    4.3000  2.932e+00
  0.4706    4.3500  2.828e+00
  0.4706    4.4000  2.723e+00
  0.4706    4.4500  2.616e+00
  0.4706    4.5000  2.529e+00
  0.4706    4.5500  2.469e+00
  0.4706    4.6000  2.387e+00
  0.4706    4.6500  2.318e+00
  0.4706    4.7000  2.268e+00
  0.4706    4.7500  2.188e+00
  0.4706    4.8000  2.121e+00
  0.4706    4.8500  2.074e+00
  0.4706    4.9000  2.013e+00
  0.4706    4.9500  1.988e+00
  0.4706    5.0000  0.000e+00

  0.4902    0.0000  5.774e+00
  0.4902    0.0500  5.785e+00
  0.4902    0.1000  5.786e+00
  0.4902    0.1500  5.808e+00
  0.4902    0.2000  5.826e+00
  0.4902    0.2500  5.855e+00
  0.4902    0.3000  5.887e+00
  0.4902    0.3500  5.931e+00
  0.4902    0.4000  5.981e+00
  0.4902    0.4500  6.030e+00
  0.4902    0.5000  6.127e+00
  0.4902    0.5500  6.210e+00
  0.4902    0.6000  6.288e+00
  0.4902    0.6500  6.356e+00
  0.4902    0.7000  6.450e+00
  0.4902    0.7500  6.576e+00
  0.4902    0.8000  6.705e+00
  0.4902    0.8500  6.816e+00
  0.4902    0.9000  6.994e+00
  0.4902    0.9500  7.179e+00
  0.4902    1.0000  7.395e+00
  0.4902    1.0500  7.612e+00
  0.4902    1.1000  7.857e+00
  0.4902    1.1500  8.153e+00
  0.4902    1.2000  8.456e+00
  0.4902    1.2500  8.801e+00
  0.4902    1.3000  9.221e+00
  0.4902    1.3500  9.691e+00
  0.4902    1.4000  1.022e+01
  0.4902    1.4500  1.084e+01
  0.4902    1.5000  1.161e+01
  0.4902    1.5500  1.250e+01
  0.4902    1.6000  1.358e+01
  0.4902    1.6500  1.491e+01
  0.4902    1.7000  1.669e+01
  0.4902    1.7500  1.884e+01
  0.4902    1.8000  2.145e+01
  0.4902    1.8500  2.882e+01
  0.4902    1.9000  1.083e+02
  0.4902    1.9500  7.696e+01
  0.4902    2.0000  6.830e+01
  0.4902    2.0500  1.090e+02
  0.4902    2.1000  8.467e+01
  0.4902    2.1500  6.560e+01
  0.4902    2.2000  4.701e+01
  0.4902    2.2500  3.498e+01
  0.4902    2.3000  2.828e+01
  0.4902    2.3500  2.395e+01
  0.4902    2.4000  2.330e+01
  0.4902    2.4500  2.623e+01
  0.4902    2.5000  3.144e+01
  0.4902    2.5500  4.077e+01
  0.4902    2.6000  5.746e+01
  0.4902    2.6500  7.346e+01
  0.4902    2.7000  6.027e+01
  0.4902    2.7500  3.294e+01
  0.4902    2.8000  1.654e+01
  0.4902    2.8500  1.237e+01
  0.4902    2.9000  1.077e+01
  0.4902    2.9500  9.728e+00
  0.4902    3.0000  9.291e+00
  0.4902    3.0500  9.125e+00
  0.4902    3.1000  1.008e+01
  0.4902    3.1500  1.255e+01
  0.4902    3.2000  2.020e+01
  0.4902    3.2500  3.960e+01
  0.4902    3.3000  7.493e+01
  0.4902    3.3500  7.380e+01
  0.4902    3.4000  4.243e+01
  0.4902    3.4500  2.490e+01
  0.4902    3.5000  1.659e+01
  0.4902    3.5500  1.220e+01
  0.4902    3.6000  9.598e+00
  0.4902    3.6500  7.917e+00
  0.4902    3.7000  6.730e+00
  0.4902    3.7500  5.896e+00
  0.4902    3.8000  5.289e+00
  0.4902    3.8500  4.851e+00
  0.4902    3.9000  4.471e+00
  0.4902    3.9500  4.156e+00
  0.4902    4.0000  3.888e+00
  0.4902    4.0500  3.672e+00
  0.4902    4.1000  3.487e+00
  0.4902    4.1500  3.310e+00
  0.4902    4.2000  3.161e+00
  0.4902    4.2500  3.011e+00
  0.4902    4.3000  2.894e+00
  0.4902    4.3500  2.776e+00
  0.4902    4.4000  2.676e+00
  0.4902    4.4500  2.571e+00
  0.4902    4.5000  2.501e+00
  0.4902    4.5500  2.414e+00
  0.4902    4.6000  2.353e+00
  0.4902    4.6500  2.275e+00
  0.4902    4.7000  2.225e+00
  0.4902    4.7500  2.152e+00
  0.4902    4.8000  2.099e+00
  0.4902    4.8500  2.035e+00
  0.4902    4.9000  1.986e+00
  0.4902    4.9500  1.933e+00
  0.4902    5.0000  0.000e+00

  0.5098    0.0000  5.803e+00
  0.5098    0.0500  5.801e+00
  0.5098    0.1000  5.810e+00
  0.5098    0.1500  5.823e+00
  0.5098    0.2000  5.859e+00
  0.5098    0.2500  5.879e+00
  0.5098    0.3000  5.920e+00
  0.5098    0.3500  5.957e+00
  0.5098    0.4000  6.013e+00
  0.5098    0.4500  6.076e+00
  0.5098    0.5000  6.153e+00
  0.5098    0.5500  6.229e+00
  0.5098    0.6000  6.308e+00
  0.5098    0.6500  6.402e+00
  0.5098    0.7000  6.488e+00
  0.5098    0.7500  6.604e+00
  0.5098    0.8000  6.718e+00
  0.5098    0.8500  6.864e+00
  0.5098    0.9000  7.022e+00
  0.5098    0.9500  7.222e+00
  0.5098    1.0000  7.418e+00
  0.5098    1.0500  7.652e+00
  0.5098    1.1000  7.902e+00
  0.5098    1.1500  8.194e+00
  0.5098    1.2000  8.501e+00
  0.5098    1.2500  8.854e+00
  0.5098    1.3000  9.281e+00
  0.5098    1.3500  9.749e+00
  0.5098    1.4000  1.027e+01
  0.5098    1.4500  1.090e+01
  0.5098    1.5000  1.167e+01
  0.5098    1.5500  1.255e+01
  0.5098    1.6000  1.360e+01
  0.5098    1.6500  1.492e+01
  0.5098    1.7000  1.661e+01
  0.5098    1.7500  1.875e+01
  0.5098    1.8000  2.189e+01
  0.5098    1.8500  3.056e+01
  0.5098    1.9000  1.002e+02
  0.5098    1.9500  9.908e+01
  0.5098    2.0000  6.928e+01
  0.5098    2.0500  1.109e+02
  0.5098    2.1000  8.414e+01
  0.5098    2.1500  6.880e+01
  0.5098    2.2000  4.922e+01
  0.5098    2.2500  3.650e+01
  0.5098    2.3000  2.941e+01
  0.5098    2.3500  2.543e+01
  0.5098    2.4000  2.584e+01
  0.5098    2.4500  3.017e+01
  0.5098    2.5000  3.828e+01
  0.5098    2.5500  5.290e+01
  0.5098    2.6000  7.384e+01
  0.5098    2.6500  6.830e+01
  0.5098    2.7000  7.357e+01
  0.5098    2.7500  5.471e+01
  0.5098    2.8000  2.818e+01
  0.5098    2.8500  1.647e+01
  0.5098    2.9000  1.276e+01
  0.5098    2.9500  1.069e+01
  0.5098    3.0000  9.829e+00
  0.5098    3.0500  9.494e+00
  0.5098    3.1000  1.034e+01
  0.5098    3.1500  1.281e+01
  0.5098    3.2000  2.049e+01
  0.5098    3.2500  3.962e+01
  0.5098    3.3000  7.394e+01
  0.5098    3.3500  7.254e+01
  0.5098    3.4000  4.162e+01
  0.5098    3.4500  2.442e+01
  0.5098    3.5000  1.630e+01
  0.5098    3.5500  1.200e+01
  0.5098    3.6000  9.454e+00
  0.5098    3.6500  7.791e+00
  0.5098    3.7000  6.637e+00
  0.5098    3.7500  5.808e+00
  0.5098    3.8000  5.242e+00
  0.5098    3.8500  4.801e+00
  0.5098    3.9000  4.446e+00
  0.5098    3.9500  4.132e+00
  0.5098    4.0000  3.870e+00
  0.5098    4.0500  3.663e+00
  0.5098    4.1000  3.464e+00
  0.5098    4.1500  3.297e+00
  0.5098    4.2000  3.138e+00
  0.5098    4.2500  3.009e+00
  0.5098    4.3000  2.871e+00
  0.5098    4.3500  2.763e+00
  0.5098    4.4000  2.660e+00
  0.5098    4.4500  2.567e+00
  0.5098    4.5000  2.477e+00
  0.5098    4.5500  2.409e+00
  0.5098    4.6000  2.334e+00
  0.5098    4.6500  2.269e+00
  0.5098    4.7000  2.216e+00
  0.5098    4.7500  2.142e+00
  0.5098    4.8000  2.070e+00
  0.5098    4.8500  2.023e+00
  0.5098    4.9000  1.969e+00
  0.5098    4.9500  1.932e+00
  0.5098    5.0000  0.000e+00

  0.5294    0.0000  5.817e+00
  0.5294    0.0500  5.817e+00
  0.5294    0.1000  5.822e+00
  0.5294    0.1500  5.844e+00
  0.5294    0.2000  5.871e+00
  0.5294    0.2500  5.909e+00
  0.5294    0.3000  5.927e+00
  0.5294    0.3500  5.987e+00
  0.5294    0.4000  6.037e+00
  0.5294    0.4500  6.110e+00
  0.5294    0.5000  6.174e+00
  0.5294    0.5500  6.243e+00
  0.5294    0.6000  6.334e+00
  0.5294    0.6500  6.428e+00
  0.5294    0.7000  6.521e+00
  0.5294    0.7500  6.614e+00
  0.5294    0.8000  6.748e+00
  0.5294    0.8500  6.887e+00
  0.5294    0.9000  7.065e+00
  0.5294    0.9500  7.237e+00
  0.5294    1.0000  7.470e+00
  0.5294    1.0500  7.677e+00
  0.5294    1.1000  7.949e+00
  0.5294    1.1500  8.233e+00
  0.5294    1.2000  8.545e+00
  0.5294    1.2500  8.907e+00
  0.5294    1.3000  9.331e+00
  0.5294    1.3500  9.782e+00
  0.5294    1.4000  1.032e+01
  0.5294    1.4500  1.094e+01
  0.5294    1.5000  1.170e+01
  0.5294    1.5500  1.259e+01
  0.5294    1.6000  1.363e+01
  0.5294    1.6500  1.488e+01
  0.5294    1.7000  1.651e+01
  0.5294    1.7500  1.867e+01
  0.5294    1.8000  2.237e+01
  0.5294    1.8500  3.960e+01
  0.5294    1.9000  8.106e+01
  0.5294    1.9500  1.163e+02
  0.5294    2.0000  7.184e+01
  0.5294    2.0500  1.123e+02
  0.5294    2.1000  8.264e+01
  0.5294    2.1500  7.199e+01
  0.5294    2.2000  5.155e+01
  0.5294    2.2500  3.813e+01
  0.5294    2.3000  3.073e+01
  0.5294    2.3500  2.717e+01
  0.5294    2.4000  2.971e+01
  0.5294    2.4500  3.672e+01
  0.5294    2.5000  4.968e+01
  0.5294    2.5500  6.962e+01
  0.5294    2.6000  7.161e+01
  0.5294    2.6500  4.527e+01
  0.5294    2.7000  6.421e+01
  0.5294    2.7500  7.126e+01
  0.5294    2.8000  4.817e+01
  0.5294    2.8500  2.447e+01
  0.5294    2.9000  1.562e+01
  0.5294    2.9500  1.210e+01
  0.5294    3.0000  1.042e+01
  0.5294    3.0500  9.905e+00
  0.5294    3.1000  1.061e+01
  0.5294    3.1500  1.308e+01
  0.5294    3.2000  2.086e+01
  0.5294    3.2500  3.982e+01
  0.5294    3.3000  7.314e+01
  0.5294    3.3500  7.103e+01
  0.5294    3.4000  4.064e+01
  0.5294    3.4500  2.391e+01
  0.5294    3.5000  1.596e+01
  0.5294    3.5500  1.177e+01
  0.5294    3.6000  9.295e+00
  0.5294    3.6500  7.672e+00
  0.5294    3.7000  6.536e+00
  0.5294    3.7500  5.738e+00
  0.5294    3.8000  5.196e+00
  0.5294    3.8500  4.781e+00
  0.5294    3.9000  4.410e+00
  0.5294    3.9500  4.104e+00
  0.5294    4.0000  3.871e+00
  0.5294    4.0500  3.629e+00
  0.5294    4.1000  3.456e+00
  0.5294    4.1500  3.279e+00
  0.5294    4.2000  3.121e+00
  0.5294    4.2500  2.988e+00
  0.5294    4.3000  2.861e+00
  0.5294    4.3500  2.744e+00
  0.5294    4.4000  2.639e+00
  0.5294    4.4500  2.554e+00
  0.5294    4.5000  2.455e+00
  0.5294    4.5500  2.388e+00
  0.5294    4.6000  2.326e+00
  0.5294    4.6500  2.263e+00
  0.5294    4.7000  2.189e+00
  0.5294    4.7500  2.124e+00
  0.5294    4.8000  2.054e+00
  0.5294    4.8500  2.010e+00
  0.5294    4.9000  1.954e+00
  0.5294    4.9500  1.920e+00
  0.5294    5.0000  0.000e+00

  0.5490    0.0000  5.824e+00
  0.5490    0.0500  5.833e+00
  0.5490    0.1000  5.835e+00
  0.5490    0.1500  5.860e+00
  0.5490    0.2000  5.886e+00
  0.5490    0.2500  5.916e+00
  0.5490    0.3000  5.961e+00
  0.5490    0.3500  5.997e+00
  0.5490    0.4000  6.058e+00
  0.5490    0.4500  6.115e+00
  0.5490    0.5000  6.189e+00
  0.5490    0.5500  6.272e+00
  0.5490    0.6000  6.357e+00
  0.5490    0.6500  6.430e+00
  0.5490    0.7000  6.528e+00
  0.5490    0.7500  6.644e+00
  0.5490    0.8000  6.780e+00
  0.5490    0.8500  6.906e+00
  0.5490    0.9000  7.082e+00
  0.5490    0.9500  7.290e+00
  0.5490    1.0000  7.480e+00
  0.5490    1.0500  7.736e+00
  0.5490    1.1000  7.969e+00
  0.5490    1.1500  8.276e+00
  0.5490    1.2000  8.593e+00
  0.5490    1.2500  8.946e+00
  0.5490    1.3000  9.351e+00
  0.5490    1.3500  9.816e+00
  0.5490    1.4000  1.035e+01
  0.5490    1.4500  1.097e+01
  0.5490    1.5000  1.172e+01
  0.5490    1.5500  1.262e+01
  0.5490    1.6000  1.365e+01
  0.5490    1.6500  1.484e+01
  0.5490    1.7000  1.640e+01
  0.5490    1.7500  1.872e+01
  0.5490    1.8000  2.326e+01
  0.5490    1.8500  5.291e+01
  0.5490    1.9000  5.977e+01
  0.5490    1.9500  1.157e+02
  0.5490    2.0000  7.934e+01
  0.5490    2.0500  1.128e+02
  0.5490    2.1000  8.164e+01
  0.5490    2.1500  7.502e+01
  0.5490    2.2000  5.406e+01
  0.5490    2.2500  3.993e+01
  0.5490    2.3000  3.238e+01
  0.5490    2.3500  2.998e+01
  0.5490    2.4000  3.589e+01
  0.5490    2.4500  4.738e+01
  0.5490    2.5000  6.638e+01
  0.5490    2.5500  7.369e+01
  0.5490    2.6000  4.374e+01
  0.5490    2.6500  3.449e+01
  0.5490    2.7000  4.820e+01
  0.5490    2.7500  6.772e+01
  0.5490    2.8000  6.771e+01
  0.5490    2.8500  4.198e+01
  0.5490    2.9000  2.082e+01
  0.5490    2.9500  1.425e+01
  0.5490    3.0000  1.138e+01
  0.5490    3.0500  1.035e+01
  0.5490    3.1000  1.084e+01
  0.5490    3.1500  1.339e+01
  0.5490    3.2000  2.132e+01
  0.5490    3.2500  4.018e+01
  0.5490    3.3000  7.244e+01
  0.5490    3.3500  6.932e+01
  0.5490    3.4000  3.952e+01
  0.5490    3.4500  2.329e+01
  0.5490    3.5000  1.559e+01
  0.5490    3.5500  1.154e+01
  0.5490    3.6000  9.119e+00
  0.5490    3.6500  7.540e+00
  0.5490    3.7000  6.455e+00
  0.5490    3.7500  5.682e+00
  0.5490    3.8000  5.179e+00
  0.5490    3.8500  4.744e+00
  0.5490    3.9000  4.376e+00
  0.5490    3.9500  4.094e+00
  0.5490    4.0000  3.824e+00
  0.5490    4.0500  3.625e+00
  0.5490    4.1000  3.427e+00
  0.5490    4.1500  3.263e+00
  0.5490    4.2000  3.110e+00
  0.5490    4.2500  2.958e+00
  0.5490    4.3000  2.846e+00
  0.5490    4.3500  2.721e+00
  0.5490    4.4000  2.631e+00
  0.5490    4.4500  2.525e+00
  0.5490    4.5000  2.442e+00
  0.5490    4.5500  2.387e+00
  0.5490    4.6000  2.303e+00
  0.5490    4.6500  2.243e+00
  0.5490    4.7000  2.177e+00
  0.5490    4.7500  2.103e+00
  0.5490    4.8000  2.058e+00
  0.5490    4.8500  1.998e+00
  0.5490    4.9000  1.944e+00
  0.5490    4.9500  1.915e+00
  0.5490    5.0000  0.000e+00

  0.5686    0.0000  5.846e+00
  0.5686    0.0500  5.830e+00
  0.5686    0.1000  5.867e+00
  0.5686    0.1500  5.868e+00
  0.5686    0.2000  5.900e+00
  0.5686    0.2500  5.932e+00
  0.5686    0.3000  5.974e+00
  0.5686    0.3500  6.012e+00
  0.5686    0.4000  6.058e+00
  0.5686    0.4500  6.126e+00
  0.5686    0.5000  6.198e+00
  0.5686    0.5500  6.301e+00
  0.5686    0.6000  6.366e+00
  0.5686    0.6500  6.434e+00
  0.5686    0.7000  6.547e+00
  0.5686    0.7500  6.656e+00
  0.5686    0.8000  6.796e+00
  0.5686    0.8500  6.943e+00
  0.5686    0.9000  7.097e+00
  0.5686    0.9500  7.303e+00
  0.5686    1.0000  7.522e+00
  0.5686    1.0500  7.730e+00
  0.5686    1.1000  8.027e+00
  0.5686    1.1500  8.290e+00
  0.5686    1.2000  8.628e+00
  0.5686    1.2500  8.967e+00
  0.5686    1.3000  9.378e+00
  0.5686    1.3500  9.844e+00
  0.5686    1.4000  1.038e+01
  0.5686    1.4500  1.099e+01
  0.5686    1.5000  1.175e+01
  0.5686    1.5500  1.263e+01
  0.5686    1.6000  1.366e+01
  0.5686    1.6500  1.482e+01
  0.5686    1.7000  1.631e+01
  0.5686    1.7500  1.881e+01
  0.5686    1.8000  2.468e+01
  0.5686    1.8500  6.337e+01
  0.5686    1.9000  4.357e+01
  0.5686    1.9500  9.528e+01
  0.5686    2.0000  9.130e+01
  0.5686    2.0500  1.120e+02
  0.5686    2.1000  8.027e+01
  0.5686    2.1500  7.772e+01
  0.5686    2.2000  5.674e+01
  0.5686    2.2500  4.190e+01
  0.5686    2.3000  3.459e+01
  0.5686    2.3500  3.583e+01
  0.5686    2.4000  4.581e+01
  0.5686    2.4500  6.350e+01
  0.5686    2.5000  7.533e+01
  0.5686    2.5500  4.875e+01
  0.5686    2.6000  2.284e+01
  0.5686    2.6500  2.754e+01
  0.5686    2.7000  3.633e+01
  0.5686    2.7500  5.213e+01
  0.5686    2.8000  7.070e+01
  0.5686    2.8500  6.338e+01
  0.5686    2.9000  3.519e+01
  0.5686    2.9500  1.780e+01
  0.5686    3.0000  1.290e+01
  0.5686    3.0500  1.108e+01
  0.5686    3.1000  1.114e+01
  0.5686    3.1500  1.369e+01
  0.5686    3.2000  2.178e+01
  0.5686    3.2500  4.073e+01
  0.5686    3.3000  7.186e+01
  0.5686    3.3500  6.734e+01
  0.5686    3.4000  3.824e+01
  0.5686    3.4500  2.264e+01
  0.5686    3.5000  1.518e+01
  0.5686    3.5500  1.129e+01
  0.5686    3.6000  8.938e+00
  0.5686    3.6500  7.409e+00
  0.5686    3.7000  6.355e+00
  0.5686    3.7500  5.670e+00
  0.5686    3.8000  5.135e+00
  0.5686    3.8500  4.707e+00
  0.5686    3.9000  4.357e+00
  0.5686    3.9500  4.044e+00
  0.5686    4.0000  3.816e+00
  0.5686    4.0500  3.601e+00
  0.5686    4.1000  3.419e+00
  0.5686    4.1500  3.238e+00
  0.5686    4.2000  3.085e+00
  0.5686    4.2500  2.951e+00
  0.5686    4.3000  2.804e+00
  0.5686    4.3500  2.717e+00
  0.5686    4.4000  2.598e+00
  0.5686    4.4500  2.509e+00
  0.5686    4.5000  2.438e+00
  0.5686    4.5500  2.366e+00
  0.5686    4.6000  2.295e+00
  0.5686    4.6500  2.217e+00
  0.5686    4.7000  2.151e+00
  0.5686    4.7500  2.105e+00
  0.5686    4.8000  2.035e+00
  0.5686    4.8500  1.988e+00
  0.5686    4.9000  1.937e+00
  0.5686    4.9500  1.891e+00
  0.5686    5.0000  0.000e+00

  0.5882    0.0000  5.836e+00
  0.5882    0.0500  5.867e+00
  0.5882    0.1000  5.854e+00
  0.5882    0.1500  5.891e+00
  0.5882    0.2000  5.906e+00
  0.5882    0.2500  5.947e+00
  0.5882    0.3000  5.970e+00
  0.5882    0.3500  6.014e+00
  0.5882    0.4000  6.064e+00
  0.5882    0.4500  6.133e+00
  0.5882    0.5000  6.228e+00
  0.5882    0.5500  6.280e+00
  0.5882    0.6000  6.380e+00
  0.5882    0.6500  6.456e+00
  0.5882    0.7000  6.556e+00
  0.5882    0.7500  6.667e+00
  0.5882    0.8000  6.799e+00
  0.5882    0.8500  6.961e+00
  0.5882    0.9000  7.129e+00
  0.5882    0.9500  7.312e+00
  0.5882    1.0000  7.516e+00
  0.5882    1.0500  7.764e+00
  0.5882    1.1000  8.024e+00
  0.5882    1.1500  8.335e+00
  0.5882    1.2000  8.630e+00
  0.5882    1.2500  8.997e+00
  0.5882    1.3000  9.390e+00
  0.5882    1.3500  9.879e+00
  0.5882    1.4000  1.039e+01
  0.5882    1.4500  1.101e+01
  0.5882    1.5000  1.177e+01
  0.5882    1.5500  1.267e+01
  0.5882    1.6000  1.367e+01
  0.5882    1.6500  1.477e+01
  0.5882    1.7000  1.620e+01
  0.5882    1.7500  1.908e+01
  0.5882    1.8000  2.798e+01
  0.5882    1.8500  6.291e+01
  0.5882    1.9000  3.483e+01
  0.5882    1.9500  6.895e+01
  0.5882    2.0000  1.062e+02
  0.5882    2.0500  1.097e+02
