# spin-wave spectrum computed from ComputeSpinWave.java code
# computed at : 2015/01/22 16:07:56
# check out https://github.com/Eunsong/SpinDynamicsSimulator for most recent updates
#      k     omega  S[k][w]
  0.5149    3.7000  4.316e+00
  0.5149    3.7500  6.057e+00
  0.5149    3.8000  9.225e+00
  0.5149    3.8500  1.552e+01
  0.5149    3.9000  2.890e+01
  0.5149    3.9500  5.236e+01
  0.5149    4.0000  6.012e+01
  0.5149    4.0500  3.888e+01
  0.5149    4.1000  2.225e+01
  0.5149    4.1500  1.380e+01
  0.5149    4.2000  9.454e+00
  0.5149    4.2500  7.079e+00
  0.5149    4.3000  5.650e+00
  0.5149    4.3500  4.363e+00
  0.5149    4.4000  3.128e+00
  0.5149    4.4500  2.501e+00
  0.5149    4.5000  2.267e+00
  0.5149    4.5500  2.051e+00
  0.5149    4.6000  1.890e+00
  0.5149    4.6500  1.766e+00
  0.5149    4.7000  1.627e+00
  0.5149    4.7500  1.537e+00
  0.5149    4.8000  1.478e+00
  0.5149    4.8500  1.399e+00
  0.5149    4.9000  1.362e+00
  0.5149    4.9500  1.320e+00
  0.5149    5.0000  0.000e+00

  0.5248    0.0000  5.258e-01
  0.5248    0.0500  5.442e-01
  0.5248    0.1000  5.320e-01
  0.5248    0.1500  5.390e-01
  0.5248    0.2000  5.021e-01
  0.5248    0.2500  5.474e-01
  0.5248    0.3000  5.572e-01
  0.5248    0.3500  5.279e-01
  0.5248    0.4000  5.392e-01
  0.5248    0.4500  5.483e-01
  0.5248    0.5000  5.138e-01
  0.5248    0.5500  5.500e-01
  0.5248    0.6000  5.560e-01
  0.5248    0.6500  4.884e-01
  0.5248    0.7000  5.322e-01
  0.5248    0.7500  5.232e-01
  0.5248    0.8000  5.635e-01
  0.5248    0.8500  5.300e-01
  0.5248    0.9000  5.081e-01
  0.5248    0.9500  5.459e-01
  0.5248    1.0000  5.553e-01
  0.5248    1.0500  5.220e-01
  0.5248    1.1000  5.059e-01
  0.5248    1.1500  5.441e-01
  0.5248    1.2000  5.381e-01
  0.5248    1.2500  5.374e-01
  0.5248    1.3000  5.200e-01
  0.5248    1.3500  5.345e-01
  0.5248    1.4000  5.307e-01
  0.5248    1.4500  5.546e-01
  0.5248    1.5000  5.611e-01
  0.5248    1.5500  5.173e-01
  0.5248    1.6000  5.217e-01
  0.5248    1.6500  5.538e-01
  0.5248    1.7000  5.441e-01
  0.5248    1.7500  5.278e-01
  0.5248    1.8000  5.495e-01
  0.5248    1.8500  5.459e-01
  0.5248    1.9000  5.473e-01
  0.5248    1.9500  5.712e-01
  0.5248    2.0000  5.587e-01
  0.5248    2.0500  5.507e-01
  0.5248    2.1000  5.549e-01
  0.5248    2.1500  5.654e-01
  0.5248    2.2000  5.515e-01
  0.5248    2.2500  5.533e-01
  0.5248    2.3000  5.963e-01
  0.5248    2.3500  5.593e-01
  0.5248    2.4000  6.040e-01
  0.5248    2.4500  5.969e-01
  0.5248    2.5000  5.571e-01
  0.5248    2.5500  5.960e-01
  0.5248    2.6000  6.204e-01
  0.5248    2.6500  5.989e-01
  0.5248    2.7000  5.933e-01
  0.5248    2.7500  6.624e-01
  0.5248    2.8000  6.790e-01
  0.5248    2.8500  6.875e-01
  0.5248    2.9000  6.733e-01
  0.5248    2.9500  6.986e-01
  0.5248    3.0000  7.706e-01
  0.5248    3.0500  7.675e-01
  0.5248    3.1000  7.680e-01
  0.5248    3.1500  8.367e-01
  0.5248    3.2000  9.598e-01
  0.5248    3.2500  1.025e+00
  0.5248    3.3000  1.078e+00
  0.5248    3.3500  1.169e+00
  0.5248    3.4000  1.363e+00
  0.5248    3.4500  1.555e+00
  0.5248    3.5000  1.760e+00
  0.5248    3.5500  2.229e+00
  0.5248    3.6000  2.768e+00
  0.5248    3.6500  3.561e+00
  0.5248    3.7000  4.862e+00
  0.5248    3.7500  7.058e+00
  0.5248    3.8000  1.125e+01
  0.5248    3.8500  1.988e+01
  0.5248    3.9000  3.748e+01
  0.5248    3.9500  5.953e+01
  0.5248    4.0000  5.278e+01
  0.5248    4.0500  3.123e+01
  0.5248    4.1000  1.828e+01
  0.5248    4.1500  1.179e+01
  0.5248    4.2000  8.364e+00
  0.5248    4.2500  6.436e+00
  0.5248    4.3000  5.154e+00
  0.5248    4.3500  3.847e+00
  0.5248    4.4000  2.819e+00
  0.5248    4.4500  2.390e+00
  0.5248    4.5000  2.154e+00
  0.5248    4.5500  1.987e+00
  0.5248    4.6000  1.844e+00
  0.5248    4.6500  1.705e+00
  0.5248    4.7000  1.595e+00
  0.5248    4.7500  1.516e+00
  0.5248    4.8000  1.425e+00
  0.5248    4.8500  1.360e+00
  0.5248    4.9000  1.335e+00
  0.5248    4.9500  1.314e+00
  0.5248    5.0000  0.000e+00

  0.5347    0.0000  5.463e-01
  0.5347    0.0500  5.453e-01
  0.5347    0.1000  5.418e-01
  0.5347    0.1500  5.035e-01
  0.5347    0.2000  5.215e-01
  0.5347    0.2500  5.254e-01
  0.5347    0.3000  5.322e-01
  0.5347    0.3500  5.656e-01
  0.5347    0.4000  4.831e-01
  0.5347    0.4500  5.177e-01
  0.5347    0.5000  5.149e-01
  0.5347    0.5500  5.354e-01
  0.5347    0.6000  5.438e-01
  0.5347    0.6500  5.596e-01
  0.5347    0.7000  5.974e-01
  0.5347    0.7500  4.799e-01
  0.5347    0.8000  5.200e-01
  0.5347    0.8500  5.101e-01
  0.5347    0.9000  5.308e-01
  0.5347    0.9500  5.257e-01
  0.5347    1.0000  5.508e-01
  0.5347    1.0500  5.681e-01
  0.5347    1.1000  5.726e-01
  0.5347    1.1500  5.363e-01
  0.5347    1.2000  4.797e-01
  0.5347    1.2500  5.112e-01
  0.5347    1.3000  5.141e-01
  0.5347    1.3500  5.234e-01
  0.5347    1.4000  5.286e-01
  0.5347    1.4500  5.498e-01
  0.5347    1.5000  5.759e-01
  0.5347    1.5500  5.649e-01
  0.5347    1.6000  5.390e-01
  0.5347    1.6500  5.303e-01
  0.5347    1.7000  5.009e-01
  0.5347    1.7500  5.109e-01
  0.5347    1.8000  5.195e-01
  0.5347    1.8500  5.556e-01
  0.5347    1.9000  5.419e-01
  0.5347    1.9500  5.720e-01
  0.5347    2.0000  5.892e-01
  0.5347    2.0500  5.720e-01
  0.5347    2.1000  5.411e-01
  0.5347    2.1500  5.824e-01
  0.5347    2.2000  5.422e-01
  0.5347    2.2500  5.534e-01
  0.5347    2.3000  5.618e-01
  0.5347    2.3500  5.599e-01
  0.5347    2.4000  5.985e-01
  0.5347    2.4500  6.032e-01
  0.5347    2.5000  6.122e-01
  0.5347    2.5500  6.138e-01
  0.5347    2.6000  5.927e-01
  0.5347    2.6500  6.587e-01
  0.5347    2.7000  6.091e-01
  0.5347    2.7500  6.404e-01
  0.5347    2.8000  6.429e-01
  0.5347    2.8500  6.916e-01
  0.5347    2.9000  7.129e-01
  0.5347    2.9500  7.511e-01
  0.5347    3.0000  7.360e-01
  0.5347    3.0500  7.570e-01
  0.5347    3.1000  8.641e-01
  0.5347    3.1500  9.073e-01
  0.5347    3.2000  9.379e-01
  0.5347    3.2500  1.045e+00
  0.5347    3.3000  1.164e+00
  0.5347    3.3500  1.288e+00
  0.5347    3.4000  1.393e+00
  0.5347    3.4500  1.648e+00
  0.5347    3.5000  2.071e+00
  0.5347    3.5500  2.500e+00
  0.5347    3.6000  3.112e+00
  0.5347    3.6500  4.176e+00
  0.5347    3.7000  5.855e+00
  0.5347    3.7500  9.044e+00
  0.5347    3.8000  1.539e+01
  0.5347    3.8500  2.839e+01
  0.5347    3.9000  5.090e+01
  0.5347    3.9500  5.972e+01
  0.5347    4.0000  4.041e+01
  0.5347    4.0500  2.317e+01
  0.5347    4.1000  1.426e+01
  0.5347    4.1500  9.697e+00
  0.5347    4.2000  7.180e+00
  0.5347    4.2500  5.675e+00
  0.5347    4.3000  4.398e+00
  0.5347    4.3500  3.206e+00
  0.5347    4.4000  2.512e+00
  0.5347    4.4500  2.237e+00
  0.5347    4.5000  2.057e+00
  0.5347    4.5500  1.899e+00
  0.5347    4.6000  1.762e+00
  0.5347    4.6500  1.631e+00
  0.5347    4.7000  1.548e+00
  0.5347    4.7500  1.468e+00
  0.5347    4.8000  1.396e+00
  0.5347    4.8500  1.353e+00
  0.5347    4.9000  1.288e+00
  0.5347    4.9500  1.287e+00
  0.5347    5.0000  0.000e+00

  0.5446    0.0000  5.401e-01
  0.5446    0.0500  5.391e-01
  0.5446    0.1000  4.977e-01
  0.5446    0.1500  5.349e-01
  0.5446    0.2000  5.251e-01
  0.5446    0.2500  5.247e-01
  0.5446    0.3000  5.776e-01
  0.5446    0.3500  5.370e-01
  0.5446    0.4000  5.203e-01
  0.5446    0.4500  5.726e-01
  0.5446    0.5000  5.232e-01
  0.5446    0.5500  5.242e-01
  0.5446    0.6000  5.512e-01
  0.5446    0.6500  5.240e-01
  0.5446    0.7000  5.145e-01
  0.5446    0.7500  5.563e-01
  0.5446    0.8000  5.598e-01
  0.5446    0.8500  4.933e-01
  0.5446    0.9000  5.228e-01
  0.5446    0.9500  5.359e-01
  0.5446    1.0000  5.502e-01
  0.5446    1.0500  5.392e-01
  0.5446    1.1000  5.162e-01
  0.5446    1.1500  5.268e-01
  0.5446    1.2000  5.773e-01
  0.5446    1.2500  5.478e-01
  0.5446    1.3000  5.125e-01
  0.5446    1.3500  5.345e-01
  0.5446    1.4000  5.389e-01
  0.5446    1.4500  5.447e-01
  0.5446    1.5000  5.409e-01
  0.5446    1.5500  5.164e-01
  0.5446    1.6000  5.304e-01
  0.5446    1.6500  5.501e-01
  0.5446    1.7000  5.484e-01
  0.5446    1.7500  5.545e-01
  0.5446    1.8000  5.289e-01
  0.5446    1.8500  5.454e-01
  0.5446    1.9000  5.402e-01
  0.5446    1.9500  5.446e-01
  0.5446    2.0000  5.567e-01
  0.5446    2.0500  5.450e-01
  0.5446    2.1000  5.541e-01
  0.5446    2.1500  5.568e-01
  0.5446    2.2000  5.750e-01
  0.5446    2.2500  5.831e-01
  0.5446    2.3000  5.870e-01
  0.5446    2.3500  5.693e-01
  0.5446    2.4000  5.850e-01
  0.5446    2.4500  5.567e-01
  0.5446    2.5000  5.999e-01
  0.5446    2.5500  6.410e-01
  0.5446    2.6000  6.170e-01
  0.5446    2.6500  6.523e-01
  0.5446    2.7000  6.450e-01
  0.5446    2.7500  6.642e-01
  0.5446    2.8000  6.747e-01
  0.5446    2.8500  6.920e-01
  0.5446    2.9000  6.753e-01
  0.5446    2.9500  7.132e-01
  0.5446    3.0000  8.263e-01
  0.5446    3.0500  8.502e-01
  0.5446    3.1000  8.804e-01
  0.5446    3.1500  9.232e-01
  0.5446    3.2000  9.995e-01
  0.5446    3.2500  1.083e+00
  0.5446    3.3000  1.177e+00
  0.5446    3.3500  1.356e+00
  0.5446    3.4000  1.654e+00
  0.5446    3.4500  1.933e+00
  0.5446    3.5000  2.315e+00
  0.5446    3.5500  2.894e+00
  0.5446    3.6000  3.763e+00
  0.5446    3.6500  5.211e+00
  0.5446    3.7000  8.001e+00
  0.5446    3.7500  1.315e+01
  0.5446    3.8000  2.364e+01
  0.5446    3.8500  4.400e+01
  0.5446    3.9000  6.020e+01
  0.5446    3.9500  4.728e+01
  0.5446    4.0000  2.748e+01
  0.5446    4.0500  1.634e+01
  0.5446    4.1000  1.075e+01
  0.5446    4.1500  7.767e+00
  0.5446    4.2000  6.045e+00
  0.5446    4.2500  4.761e+00
  0.5446    4.3000  3.504e+00
  0.5446    4.3500  2.664e+00
  0.5446    4.4000  2.303e+00
  0.5446    4.4500  2.094e+00
  0.5446    4.5000  1.938e+00
  0.5446    4.5500  1.785e+00
  0.5446    4.6000  1.674e+00
  0.5446    4.6500  1.568e+00
  0.5446    4.7000  1.493e+00
  0.5446    4.7500  1.429e+00
  0.5446    4.8000  1.356e+00
  0.5446    4.8500  1.316e+00
  0.5446    4.9000  1.268e+00
  0.5446    4.9500  1.258e+00
  0.5446    5.0000  0.000e+00

  0.5545    0.0000  5.582e-01
  0.5545    0.0500  5.399e-01
  0.5545    0.1000  5.235e-01
  0.5545    0.1500  5.448e-01
  0.5545    0.2000  5.410e-01
  0.5545    0.2500  5.029e-01
  0.5545    0.3000  5.274e-01
  0.5545    0.3500  5.317e-01
  0.5545    0.4000  5.458e-01
  0.5545    0.4500  5.240e-01
  0.5545    0.5000  5.874e-01
  0.5545    0.5500  4.963e-01
  0.5545    0.6000  4.937e-01
  0.5545    0.6500  5.371e-01
  0.5545    0.7000  5.112e-01
  0.5545    0.7500  5.477e-01
  0.5545    0.8000  5.459e-01
  0.5545    0.8500  5.519e-01
  0.5545    0.9000  5.650e-01
  0.5545    0.9500  4.937e-01
  0.5545    1.0000  4.936e-01
  0.5545    1.0500  5.058e-01
  0.5545    1.1000  5.268e-01
  0.5545    1.1500  5.347e-01
  0.5545    1.2000  5.468e-01
  0.5545    1.2500  5.650e-01
  0.5545    1.3000  5.621e-01
  0.5545    1.3500  5.481e-01
  0.5545    1.4000  5.234e-01
  0.5545    1.4500  5.022e-01
  0.5545    1.5000  5.142e-01
  0.5545    1.5500  5.050e-01
  0.5545    1.6000  5.460e-01
  0.5545    1.6500  5.491e-01
  0.5545    1.7000  5.506e-01
  0.5545    1.7500  5.781e-01
  0.5545    1.8000  5.806e-01
  0.5545    1.8500  5.468e-01
  0.5545    1.9000  5.590e-01
  0.5545    1.9500  5.222e-01
  0.5545    2.0000  5.337e-01
  0.5545    2.0500  5.355e-01
  0.5545    2.1000  5.512e-01
  0.5545    2.1500  5.719e-01
  0.5545    2.2000  6.019e-01
  0.5545    2.2500  5.940e-01
  0.5545    2.3000  5.783e-01
  0.5545    2.3500  5.523e-01
  0.5545    2.4000  6.250e-01
  0.5545    2.4500  5.634e-01
  0.5545    2.5000  5.844e-01
  0.5545    2.5500  6.141e-01
  0.5545    2.6000  6.358e-01
  0.5545    2.6500  6.690e-01
  0.5545    2.7000  6.678e-01
  0.5545    2.7500  6.705e-01
  0.5545    2.8000  6.463e-01
  0.5545    2.8500  6.960e-01
  0.5545    2.9000  7.747e-01
  0.5545    2.9500  7.645e-01
  0.5545    3.0000  8.011e-01
  0.5545    3.0500  8.531e-01
  0.5545    3.1000  9.233e-01
  0.5545    3.1500  1.007e+00
  0.5545    3.2000  1.055e+00
  0.5545    3.2500  1.135e+00
  0.5545    3.3000  1.409e+00
  0.5545    3.3500  1.575e+00
  0.5545    3.4000  1.836e+00
  0.5545    3.4500  2.227e+00
  0.5545    3.5000  2.794e+00
  0.5545    3.5500  3.582e+00
  0.5545    3.6000  4.954e+00
  0.5545    3.6500  7.566e+00
  0.5545    3.7000  1.221e+01
  0.5545    3.7500  2.174e+01
  0.5545    3.8000  4.082e+01
  0.5545    3.8500  5.874e+01
  0.5545    3.9000  5.059e+01
  0.5545    3.9500  3.023e+01
  0.5545    4.0000  1.760e+01
  0.5545    4.0500  1.133e+01
  0.5545    4.1000  8.093e+00
  0.5545    4.1500  6.234e+00
  0.5545    4.2000  4.924e+00
  0.5545    4.2500  3.679e+00
  0.5545    4.3000  2.759e+00
  0.5545    4.3500  2.336e+00
  0.5545    4.4000  2.117e+00
  0.5545    4.4500  1.963e+00
  0.5545    4.5000  1.803e+00
  0.5545    4.5500  1.666e+00
  0.5545    4.6000  1.575e+00
  0.5545    4.6500  1.473e+00
  0.5545    4.7000  1.420e+00
  0.5545    4.7500  1.346e+00
  0.5545    4.8000  1.323e+00
  0.5545    4.8500  1.284e+00
  0.5545    4.9000  1.251e+00
  0.5545    4.9500  1.239e+00
  0.5545    5.0000  0.000e+00

  0.5644    0.0000  5.541e-01
  0.5644    0.0500  5.312e-01
  0.5644    0.1000  5.128e-01
  0.5644    0.1500  5.496e-01
  0.5644    0.2000  5.190e-01
  0.5644    0.2500  5.306e-01
  0.5644    0.3000  5.725e-01
  0.5644    0.3500  5.319e-01
  0.5644    0.4000  5.406e-01
  0.5644    0.4500  5.597e-01
  0.5644    0.5000  5.203e-01
  0.5644    0.5500  5.443e-01
  0.5644    0.6000  5.386e-01
  0.5644    0.6500  5.236e-01
  0.5644    0.7000  5.340e-01
  0.5644    0.7500  5.143e-01
  0.5644    0.8000  5.438e-01
  0.5644    0.8500  5.295e-01
  0.5644    0.9000  5.178e-01
  0.5644    0.9500  5.386e-01
  0.5644    1.0000  5.525e-01
  0.5644    1.0500  5.285e-01
  0.5644    1.1000  5.363e-01
  0.5644    1.1500  5.275e-01
  0.5644    1.2000  5.525e-01
  0.5644    1.2500  5.208e-01
  0.5644    1.3000  5.139e-01
  0.5644    1.3500  5.283e-01
  0.5644    1.4000  5.354e-01
  0.5644    1.4500  5.538e-01
  0.5644    1.5000  5.444e-01
  0.5644    1.5500  5.006e-01
  0.5644    1.6000  5.420e-01
  0.5644    1.6500  5.398e-01
  0.5644    1.7000  5.402e-01
  0.5644    1.7500  5.408e-01
  0.5644    1.8000  5.506e-01
  0.5644    1.8500  5.612e-01
  0.5644    1.9000  5.570e-01
  0.5644    1.9500  5.496e-01
  0.5644    2.0000  5.505e-01
  0.5644    2.0500  5.596e-01
  0.5644    2.1000  5.288e-01
  0.5644    2.1500  5.755e-01
  0.5644    2.2000  5.784e-01
  0.5644    2.2500  5.509e-01
  0.5644    2.3000  6.149e-01
  0.5644    2.3500  6.027e-01
  0.5644    2.4000  6.029e-01
  0.5644    2.4500  5.991e-01
  0.5644    2.5000  6.318e-01
  0.5644    2.5500  6.221e-01
  0.5644    2.6000  6.343e-01
  0.5644    2.6500  6.346e-01
  0.5644    2.7000  6.238e-01
  0.5644    2.7500  7.090e-01
  0.5644    2.8000  7.510e-01
  0.5644    2.8500  7.468e-01
  0.5644    2.9000  7.869e-01
  0.5644    2.9500  7.963e-01
  0.5644    3.0000  8.804e-01
  0.5644    3.0500  9.034e-01
  0.5644    3.1000  9.469e-01
  0.5644    3.1500  1.008e+00
  0.5644    3.2000  1.250e+00
  0.5644    3.2500  1.423e+00
  0.5644    3.3000  1.566e+00
  0.5644    3.3500  1.830e+00
  0.5644    3.4000  2.196e+00
  0.5644    3.4500  2.700e+00
  0.5644    3.5000  3.478e+00
  0.5644    3.5500  5.076e+00
  0.5644    3.6000  7.621e+00
  0.5644    3.6500  1.221e+01
  0.5644    3.7000  2.194e+01
  0.5644    3.7500  4.114e+01
  0.5644    3.8000  5.809e+01
  0.5644    3.8500  5.068e+01
  0.5644    3.9000  3.056e+01
  0.5644    3.9500  1.778e+01
  0.5644    4.0000  1.132e+01
  0.5644    4.0500  8.040e+00
  0.5644    4.1000  6.193e+00
  0.5644    4.1500  4.865e+00
  0.5644    4.2000  3.644e+00
  0.5644    4.2500  2.768e+00
  0.5644    4.3000  2.315e+00
  0.5644    4.3500  2.098e+00
  0.5644    4.4000  1.926e+00
  0.5644    4.4500  1.795e+00
  0.5644    4.5000  1.666e+00
  0.5644    4.5500  1.565e+00
  0.5644    4.6000  1.466e+00
  0.5644    4.6500  1.395e+00
  0.5644    4.7000  1.355e+00
  0.5644    4.7500  1.316e+00
  0.5644    4.8000  1.267e+00
  0.5644    4.8500  1.266e+00
  0.5644    4.9000  1.231e+00
  0.5644    4.9500  1.242e+00
  0.5644    5.0000  0.000e+00

  0.5743    0.0000  5.853e-01
  0.5743    0.0500  5.312e-01
  0.5743    0.1000  5.470e-01
  0.5743    0.1500  4.959e-01
  0.5743    0.2000  5.178e-01
  0.5743    0.2500  5.616e-01
  0.5743    0.3000  5.453e-01
  0.5743    0.3500  5.860e-01
  0.5743    0.4000  4.909e-01
  0.5743    0.4500  5.018e-01
  0.5743    0.5000  5.325e-01
  0.5743    0.5500  5.535e-01
  0.5743    0.6000  5.442e-01
  0.5743    0.6500  5.564e-01
  0.5743    0.7000  5.849e-01
  0.5743    0.7500  4.952e-01
  0.5743    0.8000  4.846e-01
  0.5743    0.8500  5.188e-01
  0.5743    0.9000  5.460e-01
  0.5743    0.9500  5.403e-01
  0.5743    1.0000  5.487e-01
  0.5743    1.0500  5.735e-01
  0.5743    1.1000  5.576e-01
  0.5743    1.1500  5.267e-01
  0.5743    1.2000  5.107e-01
  0.5743    1.2500  5.099e-01
  0.5743    1.3000  5.170e-01
  0.5743    1.3500  5.463e-01
  0.5743    1.4000  5.263e-01
  0.5743    1.4500  5.553e-01
  0.5743    1.5000  5.695e-01
  0.5743    1.5500  5.716e-01
  0.5743    1.6000  5.329e-01
  0.5743    1.6500  5.310e-01
  0.5743    1.7000  5.138e-01
  0.5743    1.7500  5.180e-01
  0.5743    1.8000  5.479e-01
  0.5743    1.8500  5.601e-01
  0.5743    1.9000  5.736e-01
  0.5743    1.9500  5.820e-01
  0.5743    2.0000  5.681e-01
  0.5743    2.0500  5.862e-01
  0.5743    2.1000  5.479e-01
  0.5743    2.1500  5.937e-01
  0.5743    2.2000  5.533e-01
  0.5743    2.2500  5.452e-01
  0.5743    2.3000  5.905e-01
  0.5743    2.3500  6.144e-01
  0.5743    2.4000  5.992e-01
  0.5743    2.4500  6.421e-01
  0.5743    2.5000  6.362e-01
  0.5743    2.5500  6.362e-01
  0.5743    2.6000  6.217e-01
  0.5743    2.6500  7.020e-01
  0.5743    2.7000  6.600e-01
  0.5743    2.7500  7.020e-01
  0.5743    2.8000  7.362e-01
  0.5743    2.8500  7.650e-01
  0.5743    2.9000  8.256e-01
  0.5743    2.9500  8.791e-01
  0.5743    3.0000  8.996e-01
  0.5743    3.0500  9.381e-01
  0.5743    3.1000  1.134e+00
  0.5743    3.1500  1.217e+00
  0.5743    3.2000  1.367e+00
  0.5743    3.2500  1.577e+00
  0.5743    3.3000  1.866e+00
  0.5743    3.3500  2.253e+00
  0.5743    3.4000  2.734e+00
  0.5743    3.4500  3.717e+00
  0.5743    3.5000  5.410e+00
  0.5743    3.5500  7.999e+00
  0.5743    3.6000  1.323e+01
  0.5743    3.6500  2.436e+01
  0.5743    3.7000  4.476e+01
  0.5743    3.7500  5.782e+01
  0.5743    3.8000  4.818e+01
  0.5743    3.8500  2.856e+01
  0.5743    3.9000  1.671e+01
  0.5743    3.9500  1.075e+01
  0.5743    4.0000  7.666e+00
  0.5743    4.0500  5.934e+00
  0.5743    4.1000  4.629e+00
  0.5743    4.1500  3.487e+00
  0.5743    4.2000  2.648e+00
  0.5743    4.2500  2.269e+00
  0.5743    4.3000  2.048e+00
  0.5743    4.3500  1.894e+00
  0.5743    4.4000  1.759e+00
  0.5743    4.4500  1.629e+00
  0.5743    4.5000  1.544e+00
  0.5743    4.5500  1.458e+00
  0.5743    4.6000  1.384e+00
  0.5743    4.6500  1.343e+00
  0.5743    4.7000  1.313e+00
  0.5743    4.7500  1.269e+00
  0.5743    4.8000  1.239e+00
  0.5743    4.8500  1.210e+00
  0.5743    4.9000  1.245e+00
  0.5743    4.9500  1.259e+00
  0.5743    5.0000  0.000e+00

  0.5842    0.0000  5.791e-01
  0.5842    0.0500  5.353e-01
  0.5842    0.1000  5.149e-01
  0.5842    0.1500  5.496e-01
  0.5842    0.2000  5.129e-01
  0.5842    0.2500  5.341e-01
  0.5842    0.3000  5.525e-01
  0.5842    0.3500  5.335e-01
  0.5842    0.4000  5.522e-01
  0.5842    0.4500  5.724e-01
  0.5842    0.5000  5.373e-01
  0.5842    0.5500  5.401e-01
  0.5842    0.6000  5.500e-01
  0.5842    0.6500  5.188e-01
  0.5842    0.7000  5.281e-01
  0.5842    0.7500  5.466e-01
  0.5842    0.8000  5.656e-01
  0.5842    0.8500  5.121e-01
  0.5842    0.9000  5.121e-01
  0.5842    0.9500  5.487e-01
  0.5842    1.0000  5.387e-01
  0.5842    1.0500  5.380e-01
  0.5842    1.1000  5.214e-01
  0.5842    1.1500  5.231e-01
  0.5842    1.2000  5.556e-01
  0.5842    1.2500  5.272e-01
  0.5842    1.3000  5.137e-01
  0.5842    1.3500  5.228e-01
  0.5842    1.4000  5.338e-01
  0.5842    1.4500  5.437e-01
  0.5842    1.5000  5.475e-01
  0.5842    1.5500  5.457e-01
  0.5842    1.6000  5.322e-01
  0.5842    1.6500  5.509e-01
  0.5842    1.7000  5.681e-01
  0.5842    1.7500  5.517e-01
  0.5842    1.8000  5.552e-01
  0.5842    1.8500  5.367e-01
  0.5842    1.9000  5.701e-01
  0.5842    1.9500  5.653e-01
  0.5842    2.0000  5.479e-01
  0.5842    2.0500  5.985e-01
  0.5842    2.1000  5.802e-01
  0.5842    2.1500  5.965e-01
  0.5842    2.2000  5.890e-01
  0.5842    2.2500  5.986e-01
  0.5842    2.3000  5.924e-01
  0.5842    2.3500  5.898e-01
  0.5842    2.4000  6.171e-01
  0.5842    2.4500  5.987e-01
  0.5842    2.5000  6.159e-01
  0.5842    2.5500  6.978e-01
  0.5842    2.6000  6.910e-01
  0.5842    2.6500  7.146e-01
  0.5842    2.7000  7.309e-01
  0.5842    2.7500  7.342e-01
  0.5842    2.8000  7.756e-01
  0.5842    2.8500  7.786e-01
  0.5842    2.9000  8.060e-01
  0.5842    2.9500  9.053e-01
  0.5842    3.0000  1.096e+00
  0.5842    3.0500  1.160e+00
  0.5842    3.1000  1.259e+00
  0.5842    3.1500  1.406e+00
  0.5842    3.2000  1.610e+00
  0.5842    3.2500  1.896e+00
  0.5842    3.3000  2.237e+00
  0.5842    3.3500  2.953e+00
  0.5842    3.4000  4.235e+00
  0.5842    3.4500  5.993e+00
  0.5842    3.5000  9.124e+00
  0.5842    3.5500  1.560e+01
  0.5842    3.6000  2.952e+01
  0.5842    3.6500  5.061e+01
  0.5842    3.7000  5.680e+01
  0.5842    3.7500  4.285e+01
  0.5842    3.8000  2.462e+01
  0.5842    3.8500  1.479e+01
  0.5842    3.9000  9.781e+00
  0.5842    3.9500  7.043e+00
  0.5842    4.0000  5.495e+00
  0.5842    4.0500  4.209e+00
  0.5842    4.1000  3.156e+00
  0.5842    4.1500  2.486e+00
  0.5842    4.2000  2.173e+00
  0.5842    4.2500  1.967e+00
  0.5842    4.3000  1.833e+00
  0.5842    4.3500  1.707e+00
  0.5842    4.4000  1.575e+00
  0.5842    4.4500  1.504e+00
  0.5842    4.5000  1.434e+00
  0.5842    4.5500  1.357e+00
  0.5842    4.6000  1.297e+00
  0.5842    4.6500  1.280e+00
  0.5842    4.7000  1.229e+00
  0.5842    4.7500  1.221e+00
  0.5842    4.8000  1.216e+00
  0.5842    4.8500  1.232e+00
  0.5842    4.9000  1.266e+00
  0.5842    4.9500  1.323e+00
  0.5842    5.0000  0.000e+00

  0.5941    0.0000  5.313e-01
  0.5941    0.0500  5.448e-01
  0.5941    0.1000  5.306e-01
  0.5941    0.1500  5.486e-01
  0.5941    0.2000  5.466e-01
  0.5941    0.2500  4.890e-01
  0.5941    0.3000  5.164e-01
  0.5941    0.3500  5.438e-01
  0.5941    0.4000  5.352e-01
  0.5941    0.4500  5.371e-01
  0.5941    0.5000  5.685e-01
  0.5941    0.5500  5.044e-01
  0.5941    0.6000  4.947e-01
  0.5941    0.6500  5.267e-01
  0.5941    0.7000  5.325e-01
  0.5941    0.7500  5.180e-01
  0.5941    0.8000  5.736e-01
  0.5941    0.8500  5.592e-01
  0.5941    0.9000  5.592e-01
  0.5941    0.9500  4.916e-01
  0.5941    1.0000  5.040e-01
  0.5941    1.0500  5.466e-01
  0.5941    1.1000  5.134e-01
  0.5941    1.1500  5.432e-01
  0.5941    1.2000  5.538e-01
  0.5941    1.2500  5.542e-01
  0.5941    1.3000  5.875e-01
  0.5941    1.3500  5.560e-01
  0.5941    1.4000  5.359e-01
  0.5941    1.4500  5.039e-01
  0.5941    1.5000  5.192e-01
  0.5941    1.5500  5.271e-01
  0.5941    1.6000  5.158e-01
  0.5941    1.6500  5.685e-01
  0.5941    1.7000  5.679e-01
  0.5941    1.7500  5.845e-01
  0.5941    1.8000  6.109e-01
  0.5941    1.8500  5.320e-01
